Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,Chrome 114.0.0.0,,,2023-07-17 19:25:30,2023-07-17 19:28:34,3m - 3.497s,PASSED
,,,,,,,
Test Cases/Banner/List All,Chrome 114.0.0.0,,,2023-07-17 19:25:31,2023-07-17 19:26:24,52.822s,PASSED
"callTestCase(findTestCase(""Login Admin""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-17 19:25:32,2023-07-17 19:25:56,23.926s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Page_Dashboard/span_Banner""))",Chrome 114.0.0.0,,,2023-07-17 19:25:56,2023-07-17 19:25:56,0.689s,PASSED
"mouseOver(findTestObject(""Banner/Page_Dashboard/span_Banner""))",Chrome 114.0.0.0,,,2023-07-17 19:25:56,2023-07-17 19:25:57,0.627s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-07-17 19:25:57,2023-07-17 19:25:57,0.522s,PASSED
"mouseOver(findTestObject(""Banner/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-07-17 19:25:57,2023-07-17 19:25:58,0.603s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Banner List/span_All""))",Chrome 114.0.0.0,,,2023-07-17 19:25:58,2023-07-17 19:25:59,0.518s,PASSED
"mouseOver(findTestObject(""Banner/Banner List/span_All""))",Chrome 114.0.0.0,,,2023-07-17 19:25:59,2023-07-17 19:25:59,0.566s,PASSED
"click(findTestObject(""Banner/Banner List/span_All""))",Chrome 114.0.0.0,,,2023-07-17 19:25:59,2023-07-17 19:26:03,4.336s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Banner List/h3_Banner List""))",Chrome 114.0.0.0,,,2023-07-17 19:26:03,2023-07-17 19:26:04,0.620s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Banner List/select_lkym5tigerhubking1678""))",Chrome 114.0.0.0,,,2023-07-17 19:26:04,2023-07-17 19:26:05,0.482s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Banner List/select_enchbmthvtidmy""))",Chrome 114.0.0.0,,,2023-07-17 19:26:05,2023-07-17 19:26:05,0.518s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Banner List/button_Search""))",Chrome 114.0.0.0,,,2023-07-17 19:26:05,2023-07-17 19:26:06,0.506s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Banner/Banner List/button_Add""))",Chrome 114.0.0.0,,,2023-07-17 19:26:06,2023-07-17 19:26:06,0.473s,PASSED
