Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name EN""))",Chrome 114.0.0.0,,,2023-07-14 19:50:54,2023-07-14 19:50:54,0.415s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name BM""))",Chrome 114.0.0.0,,,2023-07-14 19:50:54,2023-07-14 19:50:55,0.406s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name CN""))",Chrome 114.0.0.0,,,2023-07-14 19:50:55,2023-07-14 19:50:55,0.418s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name TH""))",Chrome 114.0.0.0,,,2023-07-14 19:50:55,2023-07-14 19:50:56,0.425s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Description""))",Chrome 114.0.0.0,,,2023-07-14 19:50:56,2023-07-14 19:50:56,0.406s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageEN""))",Chrome 114.0.0.0,,,2023-07-14 19:50:56,2023-07-14 19:50:57,0.422s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageBM""))",Chrome 114.0.0.0,,,2023-07-14 19:50:57,2023-07-14 19:50:57,0.404s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageCN""))",Chrome 114.0.0.0,,,2023-07-14 19:50:57,2023-07-14 19:50:57,0.409s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageTH""))",Chrome 114.0.0.0,,,2023-07-14 19:50:57,2023-07-14 19:50:58,0.397s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Start Datetime""))",Chrome 114.0.0.0,,,2023-07-14 19:50:58,2023-07-14 19:50:58,0.385s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_End Datetime""))",Chrome 114.0.0.0,,,2023-07-14 19:50:58,2023-07-14 19:50:59,0.428s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Status""))",Chrome 114.0.0.0,,,2023-07-14 19:50:59,2023-07-14 19:50:59,0.376s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Action""))",Chrome 114.0.0.0,,,2023-07-14 19:50:59,2023-07-14 19:50:59,0.398s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/table_Name ENName BMName CNName THDescriptionBanner ImageENBanner ImageBMBanner ImageCNBanner ImageTHStart DatetimeEnd DatetimeStatusAction""))",Chrome 114.0.0.0,,,2023-07-14 19:50:59,2023-07-14 19:51:00,0.408s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/li_Previous""))",Chrome 114.0.0.0,,,2023-07-14 19:51:00,2023-07-14 19:51:00,0.484s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/li_Next""))",Chrome 114.0.0.0,,,2023-07-14 19:51:00,2023-07-14 19:51:01,0.486s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/li_Previous""))",Chrome 114.0.0.0,,,2023-07-14 19:51:01,2023-07-14 19:51:01,0.402s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/li_Next""))",Chrome 114.0.0.0,,,2023-07-14 19:51:01,2023-07-14 19:51:02,0.396s,PASSED
,,,,,,,
Test Cases/Leaderboard/List THB,Chrome 114.0.0.0,,,2023-07-14 19:51:02,2023-07-14 19:51:29,27.318s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_leaderboard""))",Chrome 114.0.0.0,,,2023-07-14 19:51:02,2023-07-14 19:51:03,0.440s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_leaderboard""))",Chrome 114.0.0.0,,,2023-07-14 19:51:03,2023-07-14 19:51:03,0.536s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-07-14 19:51:03,2023-07-14 19:51:04,0.460s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-07-14 19:51:04,2023-07-14 19:51:04,0.538s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_THB""))",Chrome 114.0.0.0,,,2023-07-14 19:51:04,2023-07-14 19:51:05,0.488s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_THB""))",Chrome 114.0.0.0,,,2023-07-14 19:51:05,2023-07-14 19:51:05,0.535s,PASSED
"click(findTestObject(""Leaderboard/Page_Dashboard/span_THB""))",Chrome 114.0.0.0,,,2023-07-14 19:51:05,2023-07-14 19:51:08,2.544s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/h3_Leaderboard Management""))",Chrome 114.0.0.0,,,2023-07-14 19:51:08,2023-07-14 19:51:08,0.574s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/button_Add""))",Chrome 114.0.0.0,,,2023-07-14 19:51:08,2023-07-14 19:51:09,0.451s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/h3_Leaderboard Management""))",Chrome 114.0.0.0,,,2023-07-14 19:51:09,2023-07-14 19:51:09,0.423s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/button_Add""))",Chrome 114.0.0.0,,,2023-07-14 19:51:09,2023-07-14 19:51:10,0.418s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/select_102550100""))",Chrome 114.0.0.0,,,2023-07-14 19:51:10,2023-07-14 19:51:10,0.465s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_Copy""))",Chrome 114.0.0.0,,,2023-07-14 19:51:10,2023-07-14 19:51:11,0.540s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_CSV""))",Chrome 114.0.0.0,,,2023-07-14 19:51:11,2023-07-14 19:51:11,0.454s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_Excel""))",Chrome 114.0.0.0,,,2023-07-14 19:51:11,2023-07-14 19:51:12,0.548s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_PDF""))",Chrome 114.0.0.0,,,2023-07-14 19:51:12,2023-07-14 19:51:12,0.465s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-07-14 19:51:12,2023-07-14 19:51:13,0.554s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/select_102550100""))",Chrome 114.0.0.0,,,2023-07-14 19:51:13,2023-07-14 19:51:13,0.424s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_Copy""))",Chrome 114.0.0.0,,,2023-07-14 19:51:13,2023-07-14 19:51:13,0.418s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_CSV""))",Chrome 114.0.0.0,,,2023-07-14 19:51:13,2023-07-14 19:51:14,0.417s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_Excel""))",Chrome 114.0.0.0,,,2023-07-14 19:51:14,2023-07-14 19:51:14,0.392s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_PDF""))",Chrome 114.0.0.0,,,2023-07-14 19:51:14,2023-07-14 19:51:15,0.384s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-07-14 19:51:15,2023-07-14 19:51:15,0.433s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name EN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:15,2023-07-14 19:51:16,0.436s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name BM""))",Chrome 114.0.0.0,,,2023-07-14 19:51:16,2023-07-14 19:51:16,0.453s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name CN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:16,2023-07-14 19:51:16,0.439s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name TH""))",Chrome 114.0.0.0,,,2023-07-14 19:51:16,2023-07-14 19:51:17,0.463s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Description""))",Chrome 114.0.0.0,,,2023-07-14 19:51:17,2023-07-14 19:51:17,0.451s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageEN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:17,2023-07-14 19:51:18,0.437s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageBM""))",Chrome 114.0.0.0,,,2023-07-14 19:51:18,2023-07-14 19:51:18,0.436s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageCN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:18,2023-07-14 19:51:19,0.448s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageTH""))",Chrome 114.0.0.0,,,2023-07-14 19:51:19,2023-07-14 19:51:19,0.446s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Start Datetime""))",Chrome 114.0.0.0,,,2023-07-14 19:51:19,2023-07-14 19:51:20,0.424s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_End Datetime""))",Chrome 114.0.0.0,,,2023-07-14 19:51:20,2023-07-14 19:51:20,0.444s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Status""))",Chrome 114.0.0.0,,,2023-07-14 19:51:20,2023-07-14 19:51:20,0.463s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Action""))",Chrome 114.0.0.0,,,2023-07-14 19:51:20,2023-07-14 19:51:21,0.461s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/table_Name ENName BMName CNName THDescriptionBanner ImageENBanner ImageBMBanner ImageCNBanner ImageTHStart DatetimeEnd DatetimeStatusAction""))",Chrome 114.0.0.0,,,2023-07-14 19:51:21,2023-07-14 19:51:21,0.443s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name EN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:21,2023-07-14 19:51:22,0.427s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name BM""))",Chrome 114.0.0.0,,,2023-07-14 19:51:22,2023-07-14 19:51:22,0.402s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name CN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:22,2023-07-14 19:51:23,0.398s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Name TH""))",Chrome 114.0.0.0,,,2023-07-14 19:51:23,2023-07-14 19:51:23,0.391s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Description""))",Chrome 114.0.0.0,,,2023-07-14 19:51:23,2023-07-14 19:51:23,0.413s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageEN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:23,2023-07-14 19:51:24,0.408s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageBM""))",Chrome 114.0.0.0,,,2023-07-14 19:51:24,2023-07-14 19:51:24,0.400s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageCN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:24,2023-07-14 19:51:25,0.400s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Banner ImageTH""))",Chrome 114.0.0.0,,,2023-07-14 19:51:25,2023-07-14 19:51:25,0.407s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Start Datetime""))",Chrome 114.0.0.0,,,2023-07-14 19:51:25,2023-07-14 19:51:25,0.443s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_End Datetime""))",Chrome 114.0.0.0,,,2023-07-14 19:51:25,2023-07-14 19:51:26,0.407s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Status""))",Chrome 114.0.0.0,,,2023-07-14 19:51:26,2023-07-14 19:51:26,0.412s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/th_Action""))",Chrome 114.0.0.0,,,2023-07-14 19:51:26,2023-07-14 19:51:27,0.423s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/table_Name ENName BMName CNName THDescriptionBanner ImageENBanner ImageBMBanner ImageCNBanner ImageTHStart DatetimeEnd DatetimeStatusAction""))",Chrome 114.0.0.0,,,2023-07-14 19:51:27,2023-07-14 19:51:27,0.425s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/li_Previous""))",Chrome 114.0.0.0,,,2023-07-14 19:51:27,2023-07-14 19:51:28,0.478s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/li_Next""))",Chrome 114.0.0.0,,,2023-07-14 19:51:28,2023-07-14 19:51:28,0.457s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/li_Previous""))",Chrome 114.0.0.0,,,2023-07-14 19:51:28,2023-07-14 19:51:28,0.403s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/li_Next""))",Chrome 114.0.0.0,,,2023-07-14 19:51:28,2023-07-14 19:51:29,0.392s,PASSED
,,,,,,,
Test Cases/Leaderboard/List IDR,Chrome 114.0.0.0,,,2023-07-14 19:51:29,2023-07-14 19:51:56,27.278s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_leaderboard""))",Chrome 114.0.0.0,,,2023-07-14 19:51:29,2023-07-14 19:51:30,0.472s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_leaderboard""))",Chrome 114.0.0.0,,,2023-07-14 19:51:30,2023-07-14 19:51:30,0.555s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-07-14 19:51:30,2023-07-14 19:51:31,0.461s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-07-14 19:51:31,2023-07-14 19:51:31,0.537s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_IDR""))",Chrome 114.0.0.0,,,2023-07-14 19:51:31,2023-07-14 19:51:32,0.492s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_IDR""))",Chrome 114.0.0.0,,,2023-07-14 19:51:32,2023-07-14 19:51:32,0.547s,PASSED
"click(findTestObject(""Leaderboard/Page_Dashboard/span_IDR""))",Chrome 114.0.0.0,,,2023-07-14 19:51:32,2023-07-14 19:51:35,2.497s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/h3_Leaderboard Management""))",Chrome 114.0.0.0,,,2023-07-14 19:51:35,2023-07-14 19:51:36,0.553s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/button_Add""))",Chrome 114.0.0.0,,,2023-07-14 19:51:36,2023-07-14 19:51:36,0.535s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/h3_Leaderboard Management""))",Chrome 114.0.0.0,,,2023-07-14 19:51:36,2023-07-14 19:51:36,0.405s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/button_Add""))",Chrome 114.0.0.0,,,2023-07-14 19:51:36,2023-07-14 19:51:37,0.420s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/select_102550100""))",Chrome 114.0.0.0,,,2023-07-14 19:51:37,2023-07-14 19:51:37,0.455s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_Copy""))",Chrome 114.0.0.0,,,2023-07-14 19:51:37,2023-07-14 19:51:38,0.452s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_CSV""))",Chrome 114.0.0.0,,,2023-07-14 19:51:38,2023-07-14 19:51:38,0.546s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_Excel""))",Chrome 114.0.0.0,,,2023-07-14 19:51:38,2023-07-14 19:51:39,0.556s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/span_PDF""))",Chrome 114.0.0.0,,,2023-07-14 19:51:39,2023-07-14 19:51:39,0.458s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-07-14 19:51:39,2023-07-14 19:51:40,0.555s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/select_102550100""))",Chrome 114.0.0.0,,,2023-07-14 19:51:40,2023-07-14 19:51:40,0.440s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_Copy""))",Chrome 114.0.0.0,,,2023-07-14 19:51:40,2023-07-14 19:51:41,0.418s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_CSV""))",Chrome 114.0.0.0,,,2023-07-14 19:51:41,2023-07-14 19:51:41,0.418s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_Excel""))",Chrome 114.0.0.0,,,2023-07-14 19:51:41,2023-07-14 19:51:42,0.439s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/span_PDF""))",Chrome 114.0.0.0,,,2023-07-14 19:51:42,2023-07-14 19:51:42,0.439s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard List/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-07-14 19:51:42,2023-07-14 19:51:43,0.430s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name EN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:43,2023-07-14 19:51:43,0.445s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name BM""))",Chrome 114.0.0.0,,,2023-07-14 19:51:43,2023-07-14 19:51:43,0.481s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name CN""))",Chrome 114.0.0.0,,,2023-07-14 19:51:43,2023-07-14 19:51:44,0.444s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard List/th_Name TH""))",Chrome 114.0.0.0,,,2023-07-14 19:51:44,2023-07-14 19:51:44,0.446s,PASSED
