Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,Chrome 114.0.0.0,,,2023-07-14 20:10:40,2023-07-14 20:13:27,2m - 47.081s,PASSED
,,,,,,,
Test Cases/Leaderboard/Ranking MYR,Chrome 114.0.0.0,,,2023-07-14 20:10:41,2023-07-14 20:11:44,1m - 3.611s,PASSED
"callTestCase(findTestCase(""Login Admin""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-14 20:10:41,2023-07-14 20:11:05,23.196s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_leaderboard""))",Chrome 114.0.0.0,,,2023-07-14 20:11:05,2023-07-14 20:11:05,0.738s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_leaderboard""))",Chrome 114.0.0.0,,,2023-07-14 20:11:05,2023-07-14 20:11:06,0.800s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Page_Dashboard/span_Ranking""))",Chrome 114.0.0.0,,,2023-07-14 20:11:06,2023-07-14 20:11:07,0.586s,PASSED
"mouseOver(findTestObject(""Leaderboard/Page_Dashboard/span_Ranking""))",Chrome 114.0.0.0,,,2023-07-14 20:11:07,2023-07-14 20:11:07,0.633s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard Ranking/span_MYR""))",Chrome 114.0.0.0,,,2023-07-14 20:11:07,2023-07-14 20:11:08,0.536s,PASSED
"mouseOver(findTestObject(""Leaderboard/Leaderboard Ranking/span_MYR""))",Chrome 114.0.0.0,,,2023-07-14 20:11:08,2023-07-14 20:11:08,0.635s,PASSED
"click(findTestObject(""Leaderboard/Leaderboard Ranking/span_MYR""))",Chrome 114.0.0.0,,,2023-07-14 20:11:08,2023-07-14 20:11:27,18.460s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard Ranking/h3_Leaderboard List""))",Chrome 114.0.0.0,,,2023-07-14 20:11:27,2023-07-14 20:11:28,0.604s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard Ranking/select_May 2021""))",Chrome 114.0.0.0,,,2023-07-14 20:11:28,2023-07-14 20:11:28,0.645s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard Ranking/button_Search""))",Chrome 114.0.0.0,,,2023-07-14 20:11:28,2023-07-14 20:11:29,0.541s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard Ranking/h3_Leaderboard List""))",Chrome 114.0.0.0,,,2023-07-14 20:11:29,2023-07-14 20:11:29,0.537s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard Ranking/select_May 2021""))",Chrome 114.0.0.0,,,2023-07-14 20:11:29,2023-07-14 20:11:30,0.470s,PASSED
"verifyElementVisible(findTestObject(""Leaderboard/Leaderboard Ranking/button_Search""))",Chrome 114.0.0.0,,,2023-07-14 20:11:30,2023-07-14 20:11:30,0.434s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard Ranking/select_102550100""))",Chrome 114.0.0.0,,,2023-07-14 20:11:30,2023-07-14 20:11:31,0.496s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard Ranking/span_Copy""))",Chrome 114.0.0.0,,,2023-07-14 20:11:31,2023-07-14 20:11:31,0.571s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Leaderboard/Leaderboard Ranking/span_CSV""))",Chrome 114.0.0.0,,,2023-07-14 20:11:31,2023-07-14 20:11:32,0.471s,PASSED
