Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:06,2023-06-16 00:02:06,0.430s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:06,2023-06-16 00:02:07,0.555s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Commission""))",Chrome 114.0.0.0,,,2023-06-16 00:02:07,2023-06-16 00:02:07,0.464s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Commission""))",Chrome 114.0.0.0,,,2023-06-16 00:02:07,2023-06-16 00:02:08,0.567s,PASSED
,,,,,,,
Test Cases/Report/40130 Report,Chrome 114.0.0.0,,,2023-06-16 00:02:08,2023-06-16 00:02:10,2.589s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:08,2023-06-16 00:02:09,0.437s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:09,2023-06-16 00:02:09,0.565s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_40130 Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:09,2023-06-16 00:02:10,0.465s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_40130 Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:10,2023-06-16 00:02:10,0.523s,PASSED
,,,,,,,
Test Cases/Report/Reward,Chrome 114.0.0.0,,,2023-06-16 00:02:10,2023-06-16 00:02:13,2.955s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:11,2023-06-16 00:02:12,0.657s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:12,2023-06-16 00:02:12,0.540s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Reward""))",Chrome 114.0.0.0,,,2023-06-16 00:02:12,2023-06-16 00:02:13,0.455s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Reward""))",Chrome 114.0.0.0,,,2023-06-16 00:02:13,2023-06-16 00:02:13,0.574s,PASSED
,,,,,,,
Test Cases/Report/Shareholder Report Preview,Chrome 114.0.0.0,,,2023-06-16 00:02:13,2023-06-16 00:02:16,2.619s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:14,2023-06-16 00:02:14,0.465s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:14,2023-06-16 00:02:15,0.549s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Shareholder report preview""))",Chrome 114.0.0.0,,,2023-06-16 00:02:15,2023-06-16 00:02:15,0.570s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Shareholder report preview""))",Chrome 114.0.0.0,,,2023-06-16 00:02:15,2023-06-16 00:02:16,0.563s,PASSED
,,,,,,,
Test Cases/Report/Member New Register,Chrome 114.0.0.0,,,2023-06-16 00:02:19,2023-06-16 00:02:23,4.473s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:19,2023-06-16 00:02:19,0.432s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:19,2023-06-16 00:02:20,0.612s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Member New Register""))",Chrome 114.0.0.0,,,2023-06-16 00:02:20,2023-06-16 00:02:20,0.475s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Member New Register""))",Chrome 114.0.0.0,,,2023-06-16 00:02:20,2023-06-16 00:02:23,2.939s,PASSED
,,,,,,,
Test Cases/Report/Gift Report,Chrome 114.0.0.0,,,2023-06-16 00:02:23,2023-06-16 00:02:26,2.568s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:24,2023-06-16 00:02:24,0.454s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:24,2023-06-16 00:02:25,0.569s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Gift Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:25,2023-06-16 00:02:25,0.517s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Gift Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:25,2023-06-16 00:02:26,0.546s,PASSED
,,,,,,,
Test Cases/Report/Member Blocked Report,Chrome 114.0.0.0,,,2023-06-16 00:02:26,2023-06-16 00:02:28,2.764s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:26,2023-06-16 00:02:27,0.505s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:27,2023-06-16 00:02:27,0.549s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Report/Page_Dashboard/span_Member Blocked Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:27,2023-06-16 00:02:28,0.474s,PASSED
"mouseOver(findTestObject(""Report/Page_Dashboard/span_Member Blocked Report""))",Chrome 114.0.0.0,,,2023-06-16 00:02:28,2023-06-16 00:02:28,0.559s,PASSED
