Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,Chrome 114.0.0.0,,,2023-06-23 14:34:55,2023-06-23 14:39:01,4m - 5.687s,PASSED
,,,,,,,
Test Cases/User/Shareholder/List All,Chrome 114.0.0.0,,,2023-06-23 14:34:56,2023-06-23 14:35:57,1m - 1.693s,PASSED
"callTestCase(findTestCase(""Login Admin""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-06-23 14:34:57,2023-06-23 14:35:19,22.718s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Member/span_User""))",Chrome 114.0.0.0,,,2023-06-23 14:35:19,2023-06-23 14:35:20,0.713s,PASSED
"mouseOver(findTestObject(""User/Page_Dashboard/Member/span_User""))",Chrome 114.0.0.0,,,2023-06-23 14:35:20,2023-06-23 14:35:21,0.637s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/span_List""))",Chrome 114.0.0.0,,,2023-06-23 14:35:21,2023-06-23 14:35:21,0.531s,PASSED
"mouseOver(findTestObject(""User/Page_Dashboard/Shareholder/span_List""))",Chrome 114.0.0.0,,,2023-06-23 14:35:21,2023-06-23 14:35:22,0.607s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/span_All""))",Chrome 114.0.0.0,,,2023-06-23 14:35:22,2023-06-23 14:35:22,0.505s,PASSED
"mouseOver(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/span_All""))",Chrome 114.0.0.0,,,2023-06-23 14:35:22,2023-06-23 14:35:23,0.577s,PASSED
"click(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/span_All""))",Chrome 114.0.0.0,,,2023-06-23 14:35:23,2023-06-23 14:35:25,2.583s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/h3_User List""))",Chrome 114.0.0.0,,,2023-06-23 14:35:25,2023-06-23 14:35:27,1.757s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/input_Username_shareholder_username""))",Chrome 114.0.0.0,,,2023-06-23 14:35:27,2023-06-23 14:35:28,0.497s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/input_MPU_member_product_username""))",Chrome 114.0.0.0,,,2023-06-23 14:35:28,2023-06-23 14:35:28,0.505s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/selectLevel""))",Chrome 114.0.0.0,,,2023-06-23 14:35:28,2023-06-23 14:35:29,0.515s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/selectWallet""))",Chrome 114.0.0.0,,,2023-06-23 14:35:29,2023-06-23 14:35:29,0.500s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/button_Search""))",Chrome 114.0.0.0,,,2023-06-23 14:35:29,2023-06-23 14:35:30,0.512s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/button_Create Shareholder""))",Chrome 114.0.0.0,,,2023-06-23 14:35:30,2023-06-23 14:35:30,0.483s,PASSED
"verifyElementVisible(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/h3_User List""))",Chrome 114.0.0.0,,,2023-06-23 14:35:30,2023-06-23 14:35:31,0.453s,PASSED
"verifyElementVisible(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/input_Username_shareholder_username""))",Chrome 114.0.0.0,,,2023-06-23 14:35:31,2023-06-23 14:35:31,0.415s,PASSED
"verifyElementVisible(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/input_MPU_member_product_username""))",Chrome 114.0.0.0,,,2023-06-23 14:35:31,2023-06-23 14:35:31,0.421s,PASSED
"verifyElementVisible(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/selectLevel""))",Chrome 114.0.0.0,,,2023-06-23 14:35:31,2023-06-23 14:35:32,0.403s,PASSED
"verifyElementVisible(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/selectWallet""))",Chrome 114.0.0.0,,,2023-06-23 14:35:32,2023-06-23 14:35:32,0.418s,PASSED
"verifyElementVisible(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/button_Search""))",Chrome 114.0.0.0,,,2023-06-23 14:35:32,2023-06-23 14:35:33,0.424s,PASSED
"verifyElementVisible(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/button_Create Shareholder""))",Chrome 114.0.0.0,,,2023-06-23 14:35:33,2023-06-23 14:35:33,0.432s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/UserListAll/select_102550100""))",Chrome 114.0.0.0,,,2023-06-23 14:35:33,2023-06-23 14:35:34,0.508s,PASSED
