Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,Chrome 114.0.0.0,,,2023-06-13 22:38:15,2023-06-13 22:39:41,1m - 25.911s,PASSED
,,,,,,,
Test Cases/Sub Admin/List,Chrome 114.0.0.0,,,2023-06-13 22:38:17,2023-06-13 22:38:58,41.550s,PASSED
"callTestCase(findTestCase(""Login Admin""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-06-13 22:38:18,2023-06-13 22:38:53,35.072s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_Sub-Admin""))",Chrome 114.0.0.0,,,2023-06-13 22:38:53,2023-06-13 22:38:54,0.648s,PASSED
"mouseOver(findTestObject(""Sub Admin/Page_Dashboard/span_Sub-Admin""))",Chrome 114.0.0.0,,,2023-06-13 22:38:54,2023-06-13 22:38:54,0.631s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-06-13 22:38:54,2023-06-13 22:38:55,0.501s,PASSED
"mouseOver(findTestObject(""Sub Admin/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-06-13 22:38:55,2023-06-13 22:38:56,0.574s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-06-13 22:38:56,2023-06-13 22:38:56,0.504s,PASSED
"click(findTestObject(""Sub Admin/Page_Dashboard/span_List""))",Chrome 114.0.0.0,,,2023-06-13 22:38:56,2023-06-13 22:38:58,2.066s,PASSED
,,,,,,,
Test Cases/Sub Admin/Create,Chrome 114.0.0.0,,,2023-06-13 22:38:58,2023-06-13 22:39:07,8.502s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_Sub-Admin""))",Chrome 114.0.0.0,,,2023-06-13 22:38:59,2023-06-13 22:39:00,0.823s,PASSED
"mouseOver(findTestObject(""Sub Admin/Page_Dashboard/span_Sub-Admin""))",Chrome 114.0.0.0,,,2023-06-13 22:39:00,2023-06-13 22:39:01,1.244s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_Create""))",Chrome 114.0.0.0,,,2023-06-13 22:39:01,2023-06-13 22:39:01,0.521s,PASSED
"mouseOver(findTestObject(""Sub Admin/Page_Dashboard/span_Create""))",Chrome 114.0.0.0,,,2023-06-13 22:39:01,2023-06-13 22:39:02,0.618s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_Create""))",Chrome 114.0.0.0,,,2023-06-13 22:39:02,2023-06-13 22:39:03,0.450s,PASSED
"click(findTestObject(""Sub Admin/Page_Dashboard/span_Create""))",Chrome 114.0.0.0,,,2023-06-13 22:39:03,2023-06-13 22:39:07,4.059s,PASSED
,,,,,,,
Test Cases/Sub Admin/Duplicate IP Logins,Chrome 114.0.0.0,,,2023-06-13 22:39:07,2023-06-13 22:39:12,5.669s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_Sub-Admin""))",Chrome 114.0.0.0,,,2023-06-13 22:39:07,2023-06-13 22:39:08,0.840s,PASSED
"mouseOver(findTestObject(""Sub Admin/Page_Dashboard/span_Sub-Admin""))",Chrome 114.0.0.0,,,2023-06-13 22:39:08,2023-06-13 22:39:09,0.566s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_Duplicate IP Logins""))",Chrome 114.0.0.0,,,2023-06-13 22:39:09,2023-06-13 22:39:09,0.516s,PASSED
"mouseOver(findTestObject(""Sub Admin/Page_Dashboard/span_Duplicate IP Logins""))",Chrome 114.0.0.0,,,2023-06-13 22:39:09,2023-06-13 22:39:10,0.549s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Sub Admin/Page_Dashboard/span_Duplicate IP Logins""))",Chrome 114.0.0.0,,,2023-06-13 22:39:10,2023-06-13 22:39:10,0.456s,PASSED
"click(findTestObject(""Sub Admin/Page_Dashboard/span_Duplicate IP Logins""))",Chrome 114.0.0.0,,,2023-06-13 22:39:10,2023-06-13 22:39:12,2.037s,PASSED
,,,,,,,
Test Cases/User/Shareholder/Create,Chrome 114.0.0.0,,,2023-06-13 22:39:12,2023-06-13 22:39:18,5.639s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Member/span_User""))",Chrome 114.0.0.0,,,2023-06-13 22:39:13,2023-06-13 22:39:14,0.540s,PASSED
"mouseOver(findTestObject(""User/Page_Dashboard/Member/span_User""))",Chrome 114.0.0.0,,,2023-06-13 22:39:14,2023-06-13 22:39:14,0.538s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Page_Dashboard/Shareholder/span_Create""))",Chrome 114.0.0.0,,,2023-06-13 22:39:14,2023-06-13 22:39:15,0.799s,PASSED
"mouseOver(findTestObject(""User/Page_Dashboard/Shareholder/span_Create""))",Chrome 114.0.0.0,,,2023-06-13 22:39:15,2023-06-13 22:39:16,1.229s,PASSED
"click(findTestObject(""User/Page_Dashboard/Shareholder/span_Create""))",Chrome 114.0.0.0,,,2023-06-13 22:39:16,2023-06-13 22:39:18,1.814s,PASSED
,,,,,,,
Test Cases/User/Shareholder/List,Chrome 114.0.0.0,,,2023-06-13 22:39:18,2023-06-13 22:39:22,3.597s,PASSED
