Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,Chrome 114.0.0.0,,,2023-07-03 20:08:53,2023-07-03 20:12:09,3m - 16.116s,PASSED
,,,,,,,
Test Cases/Transaction/Topup History THB,Chrome 114.0.0.0,,,2023-07-03 20:08:53,2023-07-03 20:09:54,1m - 0.917s,PASSED
"callTestCase(findTestCase(""Login Admin""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-03 20:08:54,2023-07-03 20:09:20,25.903s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Page_Dashboard/span_Transaction""))",Chrome 114.0.0.0,,,2023-07-03 20:09:20,2023-07-03 20:09:21,0.679s,PASSED
"mouseOver(findTestObject(""Transaction/Page_Dashboard/span_Transaction""))",Chrome 114.0.0.0,,,2023-07-03 20:09:21,2023-07-03 20:09:21,0.626s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Page_Dashboard/span_Topup history""))",Chrome 114.0.0.0,,,2023-07-03 20:09:21,2023-07-03 20:09:22,0.482s,PASSED
"mouseOver(findTestObject(""Transaction/Page_Dashboard/span_Topup history""))",Chrome 114.0.0.0,,,2023-07-03 20:09:22,2023-07-03 20:09:22,0.595s,PASSED
"mouseOver(findTestObject(""Transaction/Topup History/span_THB""))",Chrome 114.0.0.0,,,2023-07-03 20:09:22,2023-07-03 20:09:23,0.575s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/span_THB""))",Chrome 114.0.0.0,,,2023-07-03 20:09:23,2023-07-03 20:09:23,0.448s,PASSED
"click(findTestObject(""Transaction/Topup History/span_THB""))",Chrome 114.0.0.0,,,2023-07-03 20:09:23,2023-07-03 20:09:25,1.678s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/h3_Member Topup History""))",Chrome 114.0.0.0,,,2023-07-03 20:09:25,2023-07-03 20:09:26,0.933s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/input_Date Range_form-control date_range""))",Chrome 114.0.0.0,,,2023-07-03 20:09:26,2023-07-03 20:09:28,1.689s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/select_Approve""))",Chrome 114.0.0.0,,,2023-07-03 20:09:28,2023-07-03 20:09:28,0.503s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/button_Search""))",Chrome 114.0.0.0,,,2023-07-03 20:09:28,2023-07-03 20:09:29,0.515s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/h3_Member Topup History""))",Chrome 114.0.0.0,,,2023-07-03 20:09:29,2023-07-03 20:09:29,0.455s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/input_Date Range_form-control date_range""))",Chrome 114.0.0.0,,,2023-07-03 20:09:29,2023-07-03 20:09:30,0.451s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/select_Approve""))",Chrome 114.0.0.0,,,2023-07-03 20:09:30,2023-07-03 20:09:30,0.412s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/button_Search""))",Chrome 114.0.0.0,,,2023-07-03 20:09:30,2023-07-03 20:09:31,0.446s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/select_1050100200All""))",Chrome 114.0.0.0,,,2023-07-03 20:09:31,2023-07-03 20:09:31,0.472s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/span_Copy""))",Chrome 114.0.0.0,,,2023-07-03 20:09:31,2023-07-03 20:09:32,0.482s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/span_CSV""))",Chrome 114.0.0.0,,,2023-07-03 20:09:32,2023-07-03 20:09:32,0.474s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/span_Excel""))",Chrome 114.0.0.0,,,2023-07-03 20:09:32,2023-07-03 20:09:33,0.560s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/span_PDF""))",Chrome 114.0.0.0,,,2023-07-03 20:09:33,2023-07-03 20:09:33,0.487s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-07-03 20:09:33,2023-07-03 20:09:34,0.471s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/select_1050100200All""))",Chrome 114.0.0.0,,,2023-07-03 20:09:34,2023-07-03 20:09:34,0.435s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/span_Copy""))",Chrome 114.0.0.0,,,2023-07-03 20:09:34,2023-07-03 20:09:34,0.421s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/span_CSV""))",Chrome 114.0.0.0,,,2023-07-03 20:09:34,2023-07-03 20:09:35,0.403s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/span_Excel""))",Chrome 114.0.0.0,,,2023-07-03 20:09:35,2023-07-03 20:09:35,0.399s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/span_PDF""))",Chrome 114.0.0.0,,,2023-07-03 20:09:35,2023-07-03 20:09:36,0.398s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-07-03 20:09:36,2023-07-03 20:09:36,0.393s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_No""))",Chrome 114.0.0.0,,,2023-07-03 20:09:36,2023-07-03 20:09:36,0.464s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Topup Datetime""))",Chrome 114.0.0.0,,,2023-07-03 20:09:36,2023-07-03 20:09:37,0.480s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Approved Datetime""))",Chrome 114.0.0.0,,,2023-07-03 20:09:37,2023-07-03 20:09:37,0.474s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Trade Code""))",Chrome 114.0.0.0,,,2023-07-03 20:09:37,2023-07-03 20:09:38,0.473s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Login Account""))",Chrome 114.0.0.0,,,2023-07-03 20:09:38,2023-07-03 20:09:38,0.449s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Bank Name""))",Chrome 114.0.0.0,,,2023-07-03 20:09:38,2023-07-03 20:09:39,0.460s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Bank Info""))",Chrome 114.0.0.0,,,2023-07-03 20:09:39,2023-07-03 20:09:39,0.449s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Currency""))",Chrome 114.0.0.0,,,2023-07-03 20:09:39,2023-07-03 20:09:40,0.479s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Topup Amount""))",Chrome 114.0.0.0,,,2023-07-03 20:09:40,2023-07-03 20:09:40,0.461s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Status""))",Chrome 114.0.0.0,,,2023-07-03 20:09:40,2023-07-03 20:09:41,0.462s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Done By""))",Chrome 114.0.0.0,,,2023-07-03 20:09:41,2023-07-03 20:09:41,0.447s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Receipt""))",Chrome 114.0.0.0,,,2023-07-03 20:09:41,2023-07-03 20:09:42,0.471s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Transfer Type""))",Chrome 114.0.0.0,,,2023-07-03 20:09:42,2023-07-03 20:09:42,0.470s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Remarks""))",Chrome 114.0.0.0,,,2023-07-03 20:09:42,2023-07-03 20:09:42,0.478s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Action""))",Chrome 114.0.0.0,,,2023-07-03 20:09:42,2023-07-03 20:09:43,0.460s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Shareholder""))",Chrome 114.0.0.0,,,2023-07-03 20:09:43,2023-07-03 20:09:43,0.446s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Main""))",Chrome 114.0.0.0,,,2023-07-03 20:09:43,2023-07-03 20:09:44,0.435s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/th_Upline""))",Chrome 114.0.0.0,,,2023-07-03 20:09:44,2023-07-03 20:09:44,0.449s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/table_NoTopup""))",Chrome 114.0.0.0,,,2023-07-03 20:09:44,2023-07-03 20:09:45,0.453s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_No""))",Chrome 114.0.0.0,,,2023-07-03 20:09:45,2023-07-03 20:09:45,0.420s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Topup Datetime""))",Chrome 114.0.0.0,,,2023-07-03 20:09:45,2023-07-03 20:09:46,0.402s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Approved Datetime""))",Chrome 114.0.0.0,,,2023-07-03 20:09:46,2023-07-03 20:09:46,0.471s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Trade Code""))",Chrome 114.0.0.0,,,2023-07-03 20:09:46,2023-07-03 20:09:46,0.393s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Login Account""))",Chrome 114.0.0.0,,,2023-07-03 20:09:46,2023-07-03 20:09:47,0.416s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Bank Name""))",Chrome 114.0.0.0,,,2023-07-03 20:09:47,2023-07-03 20:09:47,0.392s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Bank Info""))",Chrome 114.0.0.0,,,2023-07-03 20:09:47,2023-07-03 20:09:48,0.404s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Currency""))",Chrome 114.0.0.0,,,2023-07-03 20:09:48,2023-07-03 20:09:48,0.396s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Topup Amount""))",Chrome 114.0.0.0,,,2023-07-03 20:09:48,2023-07-03 20:09:48,0.395s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Status""))",Chrome 114.0.0.0,,,2023-07-03 20:09:48,2023-07-03 20:09:49,0.393s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Done By""))",Chrome 114.0.0.0,,,2023-07-03 20:09:49,2023-07-03 20:09:49,0.393s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Receipt""))",Chrome 114.0.0.0,,,2023-07-03 20:09:49,2023-07-03 20:09:50,0.383s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Transfer Type""))",Chrome 114.0.0.0,,,2023-07-03 20:09:50,2023-07-03 20:09:50,0.392s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Remarks""))",Chrome 114.0.0.0,,,2023-07-03 20:09:50,2023-07-03 20:09:50,0.378s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Action""))",Chrome 114.0.0.0,,,2023-07-03 20:09:50,2023-07-03 20:09:51,0.410s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Shareholder""))",Chrome 114.0.0.0,,,2023-07-03 20:09:51,2023-07-03 20:09:51,0.406s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Main""))",Chrome 114.0.0.0,,,2023-07-03 20:09:51,2023-07-03 20:09:52,0.424s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/th_Upline""))",Chrome 114.0.0.0,,,2023-07-03 20:09:52,2023-07-03 20:09:52,0.394s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/table_NoTopup""))",Chrome 114.0.0.0,,,2023-07-03 20:09:52,2023-07-03 20:09:52,0.394s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/li_Previous""))",Chrome 114.0.0.0,,,2023-07-03 20:09:52,2023-07-03 20:09:53,0.463s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/li_Next""))",Chrome 114.0.0.0,,,2023-07-03 20:09:53,2023-07-03 20:09:53,0.574s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/li_Previous""))",Chrome 114.0.0.0,,,2023-07-03 20:09:53,2023-07-03 20:09:54,0.401s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/li_Next""))",Chrome 114.0.0.0,,,2023-07-03 20:09:54,2023-07-03 20:09:54,0.377s,PASSED
,,,,,,,
Test Cases/Transaction/Topup History IDR,Chrome 114.0.0.0,,,2023-07-03 20:09:54,2023-07-03 20:10:30,35.376s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Page_Dashboard/span_Transaction""))",Chrome 114.0.0.0,,,2023-07-03 20:09:55,2023-07-03 20:09:55,0.484s,PASSED
"mouseOver(findTestObject(""Transaction/Page_Dashboard/span_Transaction""))",Chrome 114.0.0.0,,,2023-07-03 20:09:55,2023-07-03 20:09:56,0.536s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Page_Dashboard/span_Topup history""))",Chrome 114.0.0.0,,,2023-07-03 20:09:56,2023-07-03 20:09:56,0.483s,PASSED
"mouseOver(findTestObject(""Transaction/Page_Dashboard/span_Topup history""))",Chrome 114.0.0.0,,,2023-07-03 20:09:56,2023-07-03 20:09:57,0.533s,PASSED
"mouseOver(findTestObject(""Transaction/Topup History/span_IDR""))",Chrome 114.0.0.0,,,2023-07-03 20:09:57,2023-07-03 20:09:57,0.561s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/span_IDR""))",Chrome 114.0.0.0,,,2023-07-03 20:09:57,2023-07-03 20:09:58,0.473s,PASSED
"click(findTestObject(""Transaction/Topup History/span_IDR""))",Chrome 114.0.0.0,,,2023-07-03 20:09:58,2023-07-03 20:10:00,2.174s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/h3_Member Topup History""))",Chrome 114.0.0.0,,,2023-07-03 20:10:00,2023-07-03 20:10:04,3.737s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/input_Date Range_form-control date_range""))",Chrome 114.0.0.0,,,2023-07-03 20:10:04,2023-07-03 20:10:04,0.560s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/select_Approve""))",Chrome 114.0.0.0,,,2023-07-03 20:10:04,2023-07-03 20:10:05,0.448s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""Transaction/Topup History/button_Search""))",Chrome 114.0.0.0,,,2023-07-03 20:10:05,2023-07-03 20:10:05,0.468s,PASSED
"verifyElementVisible(findTestObject(""Transaction/Topup History/h3_Member Topup History""))",Chrome 114.0.0.0,,,2023-07-03 20:10:05,2023-07-03 20:10:06,0.384s,PASSED
