Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,Chrome 114.0.0.0,,,2023-06-26 21:12:21,2023-06-26 21:16:18,3m - 57.361s,PASSED
,,,,,,,
Test Cases/User/Member/List MYR,Chrome 114.0.0.0,,,2023-06-26 21:12:22,2023-06-26 21:13:35,1m - 13.673s,PASSED
"callTestCase(findTestCase(""Login Admin""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-06-26 21:12:22,2023-06-26 21:12:46,23.474s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/span_User""))",Chrome 114.0.0.0,,,2023-06-26 21:12:46,2023-06-26 21:12:47,0.798s,PASSED
"mouseOver(findTestObject(""User/Member/span_User""))",Chrome 114.0.0.0,,,2023-06-26 21:12:47,2023-06-26 21:12:47,0.667s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/span_List""))",Chrome 114.0.0.0,,,2023-06-26 21:12:47,2023-06-26 21:12:48,0.492s,PASSED
"mouseOver(findTestObject(""User/Member/span_List""))",Chrome 114.0.0.0,,,2023-06-26 21:12:48,2023-06-26 21:12:49,0.610s,PASSED
"click(findTestObject(""User/Member/span_List""))",Chrome 114.0.0.0,,,2023-06-26 21:12:49,2023-06-26 21:12:49,0.547s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Dashboard/span_MYR""))",Chrome 114.0.0.0,,,2023-06-26 21:12:49,2023-06-26 21:12:50,0.507s,PASSED
"mouseOver(findTestObject(""User/Member/Page_Dashboard/span_MYR""))",Chrome 114.0.0.0,,,2023-06-26 21:12:50,2023-06-26 21:12:50,0.616s,PASSED
"click(findTestObject(""User/Member/Page_Dashboard/span_MYR""))",Chrome 114.0.0.0,,,2023-06-26 21:12:50,2023-06-26 21:12:52,1.844s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/h3_Member List""))",Chrome 114.0.0.0,,,2023-06-26 21:12:52,2023-06-26 21:13:01,8.851s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/input_Username_member_username""))",Chrome 114.0.0.0,,,2023-06-26 21:13:01,2023-06-26 21:13:01,0.567s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/input_MPU_member_product_username""))",Chrome 114.0.0.0,,,2023-06-26 21:13:01,2023-06-26 21:13:02,0.507s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/input_Phone_member_phone_number""))",Chrome 114.0.0.0,,,2023-06-26 21:13:02,2023-06-26 21:13:03,0.548s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/select_All""))",Chrome 114.0.0.0,,,2023-06-26 21:13:03,2023-06-26 21:13:03,0.532s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/select_AllPlayer""))",Chrome 114.0.0.0,,,2023-06-26 21:13:03,2023-06-26 21:13:04,0.508s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/button_Search""))",Chrome 114.0.0.0,,,2023-06-26 21:13:04,2023-06-26 21:13:04,0.515s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/h3_Member List""))",Chrome 114.0.0.0,,,2023-06-26 21:13:04,2023-06-26 21:13:05,0.487s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/input_Username_member_username""))",Chrome 114.0.0.0,,,2023-06-26 21:13:05,2023-06-26 21:13:05,0.437s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/input_MPU_member_product_username""))",Chrome 114.0.0.0,,,2023-06-26 21:13:05,2023-06-26 21:13:05,0.439s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/input_Phone_member_phone_number""))",Chrome 114.0.0.0,,,2023-06-26 21:13:05,2023-06-26 21:13:06,0.462s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/select_All""))",Chrome 114.0.0.0,,,2023-06-26 21:13:06,2023-06-26 21:13:06,0.526s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/select_AllPlayer""))",Chrome 114.0.0.0,,,2023-06-26 21:13:06,2023-06-26 21:13:07,0.436s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/button_Search""))",Chrome 114.0.0.0,,,2023-06-26 21:13:07,2023-06-26 21:13:07,0.394s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/select_102550100""))",Chrome 114.0.0.0,,,2023-06-26 21:13:07,2023-06-26 21:13:08,0.548s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/span_Copy""))",Chrome 114.0.0.0,,,2023-06-26 21:13:08,2023-06-26 21:13:08,0.472s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/span_CSV""))",Chrome 114.0.0.0,,,2023-06-26 21:13:08,2023-06-26 21:13:09,0.533s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/span_Excel""))",Chrome 114.0.0.0,,,2023-06-26 21:13:09,2023-06-26 21:13:09,0.516s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/span_PDF""))",Chrome 114.0.0.0,,,2023-06-26 21:13:09,2023-06-26 21:13:10,0.496s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-06-26 21:13:10,2023-06-26 21:13:10,0.505s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/select_102550100""))",Chrome 114.0.0.0,,,2023-06-26 21:13:10,2023-06-26 21:13:11,0.434s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/span_Copy""))",Chrome 114.0.0.0,,,2023-06-26 21:13:11,2023-06-26 21:13:11,0.435s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/span_CSV""))",Chrome 114.0.0.0,,,2023-06-26 21:13:11,2023-06-26 21:13:12,0.438s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/span_Excel""))",Chrome 114.0.0.0,,,2023-06-26 21:13:12,2023-06-26 21:13:12,0.437s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/span_PDF""))",Chrome 114.0.0.0,,,2023-06-26 21:13:12,2023-06-26 21:13:12,0.429s,PASSED
"verifyElementVisible(findTestObject(""User/Member/Page_Member List/input_Search_form-control form-control-sm""))",Chrome 114.0.0.0,,,2023-06-26 21:13:12,2023-06-26 21:13:13,0.431s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/th_ID""))",Chrome 114.0.0.0,,,2023-06-26 21:13:13,2023-06-26 21:13:13,0.492s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/th_Name""))",Chrome 114.0.0.0,,,2023-06-26 21:13:13,2023-06-26 21:13:14,0.470s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/th_Full Name""))",Chrome 114.0.0.0,,,2023-06-26 21:13:14,2023-06-26 21:13:14,0.483s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/th_Nickname""))",Chrome 114.0.0.0,,,2023-06-26 21:13:14,2023-06-26 21:13:15,0.483s,PASSED
"com.reusableComponent.HighlightElement.run(findTestObject(""User/Member/Page_Member List/th_Level""))",Chrome 114.0.0.0,,,2023-06-26 21:13:15,2023-06-26 21:13:15,0.496s,PASSED
